condition,model,mode,embed_model,gpt_model,sections,embeds,accuracy,precision,recall,f1,roc_auc,hold_accuracy,hold_precision,hold_recall,hold_f1,hold_roc_auc,file
acute myocardial infarction,logistic,rag,ember-v1,gpt4,WP,all_embeds,0.9037800687285223,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.8915708812260537,0.6134185303514377,0.2013888888888889,0.8285714285714286,0.3240223463687151,0.7511819116135663,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,logistic,rag,ember-v1,gpt4,WP,all_embeds,0.8942307692307693,0.43333333333333335,0.4482758620689655,0.4406779661016949,0.8896064335323504,0.5973451327433629,0.18181818181818182,0.9523809523809523,0.3053435114503817,0.932288037166086,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,logistic,rag,ember-v1,gpt4,WP,all_embeds,0.9253112033195021,0.64,0.64,0.64,0.8803703703703704,0.5705882352941176,0.1728395061728395,0.7,0.27722772277227725,0.7172592592592593,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,logistic,rag,ember-v1,gpt4,WP,all_embeds,0.8365019011406845,0.46875,0.36585365853658536,0.410958904109589,0.8283893649747308,0.56,0.10952380952380952,1.0,0.19742489270386265,0.9343499891845122,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,logistic,rag,ember-v1,gpt4,WP,support,0.9003436426116839,0.5161290322580645,0.5333333333333333,0.5245901639344263,0.8988505747126437,0.6357827476038339,0.20300751879699247,0.7714285714285715,0.32142857142857145,0.7788283658787257,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,logistic,rag,ember-v1,gpt4,WP,support,0.8717948717948718,0.34285714285714286,0.41379310344827586,0.375,0.8563421469477275,0.6194690265486725,0.19047619047619047,0.9523809523809523,0.31746031746031744,0.9196283391405342,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,logistic,rag,ember-v1,gpt4,WP,support,0.9253112033195021,0.6521739130434783,0.6,0.625,0.8844444444444444,0.5627450980392157,0.17269076305220885,0.7166666666666667,0.2783171521035599,0.7000740740740741,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,logistic,rag,ember-v1,gpt4,WP,support,0.8174904942965779,0.4146341463414634,0.4146341463414634,0.4146341463414634,0.8169633047681828,0.5694117647058824,0.11165048543689321,1.0,0.20087336244541484,0.9312134977287476,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,logistic,rag,ember-v1,gpt4,WP,refute,0.9003436426116839,0.5161290322580645,0.5333333333333333,0.5245901639344263,0.8584291187739463,0.5239616613418531,0.16470588235294117,0.8,0.2731707317073171,0.6880267214799589,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,logistic,rag,ember-v1,gpt4,WP,refute,0.8878205128205128,0.4117647058823529,0.4827586206896552,0.4444444444444444,0.8281345193127818,0.6150442477876106,0.18269230769230768,0.9047619047619048,0.304,0.8887340301974449,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,logistic,rag,ember-v1,gpt4,WP,refute,0.8506224066390041,0.37777777777777777,0.68,0.4857142857142857,0.8539814814814815,0.5392156862745098,0.145748987854251,0.6,0.23452768729641693,0.6528888888888889,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,logistic,rag,ember-v1,gpt4,WP,refute,0.7832699619771863,0.35185185185185186,0.4634146341463415,0.4,0.7537354427598331,0.56,0.10194174757281553,0.9130434782608695,0.18340611353711792,0.808457711442786,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,rf,rag,ember-v1,gpt4,WP,all_embeds,0.8969072164948454,0.0,0.0,0.0,0.9116858237547892,0.8881789137380192,0.0,0.0,0.0,0.5969681397738951,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,rf,rag,ember-v1,gpt4,WP,all_embeds,0.907051282051282,0.0,0.0,0.0,0.854087973681004,0.9070796460176991,0.0,0.0,0.0,0.4632984901277584,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,rf,rag,ember-v1,gpt4,WP,all_embeds,0.8962655601659751,0.5,0.04,0.07407407407407407,0.8806481481481482,0.8823529411764706,0.0,0.0,0.0,0.5061111111111112,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,rf,rag,ember-v1,gpt4,WP,all_embeds,0.8403041825095057,0.0,0.0,0.0,0.8243792573060866,0.9458823529411765,0.0,0.0,0.0,0.4600908500973394,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,rf,rag,ember-v1,gpt4,WP,support,0.8969072164948454,0.0,0.0,0.0,0.9196679438058748,0.8881789137380192,0.0,0.0,0.0,0.48283658787255906,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,rf,rag,ember-v1,gpt4,WP,support,0.9038461538461539,0.0,0.0,0.0,0.8670037772633118,0.9070796460176991,0.0,0.0,0.0,0.6180023228803717,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,rf,rag,ember-v1,gpt4,WP,support,0.9045643153526971,0.75,0.12,0.20689655172413793,0.8331481481481482,0.8823529411764706,0.0,0.0,0.0,0.5316666666666666,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,rf,rag,ember-v1,gpt4,WP,support,0.844106463878327,0.5,0.024390243902439025,0.046511627906976744,0.7883981542518127,0.9458823529411765,0.0,0.0,0.0,0.6068570192515681,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,rf,rag,ember-v1,gpt4,WP,refute,0.8969072164948454,0.0,0.0,0.0,0.8495530012771392,0.8881789137380192,0.0,0.0,0.0,0.6076053442959918,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,rf,rag,ember-v1,gpt4,WP,refute,0.8974358974358975,0.0,0.0,0.0,0.7620324113561593,0.9070796460176991,0.0,0.0,0.0,0.7534262485481997,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,rf,rag,ember-v1,gpt4,WP,refute,0.8464730290456431,0.16666666666666666,0.12,0.13953488372093023,0.8591666666666666,0.8823529411764706,0.0,0.0,0.0,0.6263703703703704,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,rf,rag,ember-v1,gpt4,WP,refute,0.8403041825095057,0.0,0.0,0.0,0.7111623818940891,0.9458823529411765,0.0,0.0,0.0,0.4934025524551157,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt4,WP,all_embeds,0.9243986254295533,0.7857142857142857,0.36666666666666664,0.5,0.8415070242656449,0.8881789137380192,0.5,0.2857142857142857,0.36363636363636365,0.746300102774923,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt4,WP,all_embeds,0.9134615384615384,0.5833333333333334,0.2413793103448276,0.34146341463414637,0.8442792737906666,0.9424778761061947,0.7,0.6666666666666666,0.6829268292682927,0.878397212543554,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt4,WP,all_embeds,0.9253112033195021,0.7058823529411765,0.48,0.5714285714285714,0.8712037037037037,0.8823529411764706,0.5,0.13333333333333333,0.21052631578947367,0.6072592592592593,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt4,WP,all_embeds,0.8745247148288974,0.75,0.2926829268292683,0.42105263157894735,0.7253350911887497,0.9482352941176471,0.5263157894736842,0.43478260869565216,0.47619047619047616,0.8300346095608913,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt4,WP,support,0.9106529209621993,0.625,0.3333333333333333,0.43478260869565216,0.8286079182630907,0.8945686900958466,0.5416666666666666,0.37142857142857144,0.4406779661016949,0.7557040082219939,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt4,WP,support,0.9166666666666666,0.6153846153846154,0.27586206896551724,0.38095238095238093,0.8172901181917875,0.9380530973451328,0.6521739130434783,0.7142857142857143,0.6818181818181818,0.8879210220673635,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt4,WP,support,0.9336099585062241,0.7368421052631579,0.56,0.6363636363636364,0.9275925925925925,0.884313725490196,0.5294117647058824,0.15,0.23376623376623376,0.6195925925925927,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt4,WP,support,0.8517110266159695,0.5416666666666666,0.3170731707317073,0.4,0.7513183915622941,0.9435294117647058,0.47368421052631576,0.391304347826087,0.42857142857142855,0.8080250919316461,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt4,WP,refute,0.9106529209621993,0.75,0.2,0.3157894736842105,0.8135376756066411,0.8945686900958466,0.6,0.17142857142857143,0.26666666666666666,0.6501027749229188,rag_ember-v1_gpt4_WP_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt4,WP,refute,0.9038461538461539,0.42857142857142855,0.10344827586206896,0.16666666666666666,0.7157913975874254,0.9247787610619469,0.6111111111111112,0.5238095238095238,0.5641025641025641,0.8265969802555169,rag_ember-v1_gpt4_WP_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt4,WP,refute,0.921161825726141,0.75,0.36,0.4864864864864865,0.8227777777777777,0.884313725490196,0.5384615384615384,0.11666666666666667,0.1917808219178082,0.612388888888889,rag_ember-v1_gpt4_WP_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt4,WP,refute,0.8593155893536122,0.6428571428571429,0.21951219512195122,0.32727272727272727,0.7068776093166337,0.9482352941176471,0.5294117647058824,0.391304347826087,0.45,0.8100800346095609,rag_ember-v1_gpt4_WP_embeddings.csv
acute myocardial infarction,logistic,inprompt,ember-v1,gpt35,all,all_embeds,0.8900343642611683,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.7871252204585537,0.5303514376996805,0.15432098765432098,0.7142857142857143,0.25380710659898476,0.7124357656731758,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,logistic,inprompt,ember-v1,gpt35,all,all_embeds,0.8498402555910544,0.16216216216216217,0.2727272727272727,0.2033898305084746,0.7255545142143079,0.6371681415929203,0.20388349514563106,1.0,0.3387096774193548,0.9144018583042972,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,logistic,inprompt,ember-v1,gpt35,all,all_embeds,0.9336099585062241,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.9088744588744588,0.5390625,0.15354330708661418,0.65,0.2484076433121019,0.6678466076696165,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,logistic,inprompt,ember-v1,gpt35,all,all_embeds,0.8517110266159695,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.8236661771904064,0.5552941176470588,0.0970873786407767,0.8695652173913043,0.17467248908296942,0.7967769846420074,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,logistic,inprompt,ember-v1,gpt35,all,support,0.8865979381443299,0.3,0.42857142857142855,0.35294117647058826,0.829453262786596,0.5111821086261981,0.14457831325301204,0.6857142857142857,0.23880597014925373,0.6930626927029804,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,logistic,inprompt,ember-v1,gpt35,all,support,0.865814696485623,0.23684210526315788,0.4090909090909091,0.3,0.7452358637925649,0.6150442477876106,0.19444444444444445,1.0,0.32558139534883723,0.891521486643438,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,logistic,inprompt,ember-v1,gpt35,all,support,0.9294605809128631,0.5769230769230769,0.7142857142857143,0.6382978723404256,0.9164502164502164,0.533203125,0.1517509727626459,0.65,0.24605678233438485,0.6548672566371682,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,logistic,inprompt,ember-v1,gpt35,all,support,0.8365019011406845,0.40540540540540543,0.4166666666666667,0.410958904109589,0.8053108174253548,0.5364705882352941,0.09345794392523364,0.8695652173913043,0.16877637130801687,0.8053212199870214,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,logistic,inprompt,ember-v1,gpt35,all,refute,0.6804123711340206,0.10869565217391304,0.47619047619047616,0.17699115044247787,0.6711640211640211,0.6293929712460063,0.15384615384615385,0.5142857142857142,0.23684210526315788,0.6188078108941418,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,logistic,inprompt,ember-v1,gpt35,all,refute,0.8562300319488818,0.17142857142857143,0.2727272727272727,0.21052631578947367,0.6619806310527961,0.5398230088495575,0.16260162601626016,0.9523809523809523,0.2777777777777778,0.8435540069686411,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,logistic,inprompt,ember-v1,gpt35,all,refute,0.6846473029045643,0.16049382716049382,0.6190476190476191,0.2549019607843137,0.7441558441558441,0.515625,0.13565891472868216,0.5833333333333334,0.22012578616352202,0.5874631268436578,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,logistic,inprompt,ember-v1,gpt35,all,refute,0.6425855513307985,0.21568627450980393,0.6111111111111112,0.3188405797101449,0.7040504160548212,0.48470588235294115,0.0847457627118644,0.8695652173913043,0.15444015444015444,0.675805753839498,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,rf,inprompt,ember-v1,gpt35,all,all_embeds,0.9278350515463918,0.0,0.0,0.0,0.769047619047619,0.8881789137380192,0.0,0.0,0.0,0.4416752312435766,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,rf,inprompt,ember-v1,gpt35,all,all_embeds,0.9265175718849841,0.0,0.0,0.0,0.8549671977507028,0.9070796460176991,0.0,0.0,0.0,0.4752613240418119,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,rf,inprompt,ember-v1,gpt35,all,all_embeds,0.921161825726141,0.75,0.14285714285714285,0.24,0.8798701298701299,0.8828125,0.0,0.0,0.0,0.46969026548672566,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,rf,inprompt,ember-v1,gpt35,all,all_embeds,0.8631178707224335,0.0,0.0,0.0,0.8115516397454723,0.9458823529411765,0.0,0.0,0.0,0.4912935323383084,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,rf,inprompt,ember-v1,gpt35,all,support,0.9278350515463918,0.0,0.0,0.0,0.775132275132275,0.8881789137380192,0.0,0.0,0.0,0.596300102774923,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,rf,inprompt,ember-v1,gpt35,all,support,0.9265175718849841,0.0,0.0,0.0,0.876679162761637,0.9070796460176991,0.0,0.0,0.0,0.5567944250871081,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,rf,inprompt,ember-v1,gpt35,all,support,0.9128630705394191,0.5,0.09523809523809523,0.16,0.9374458874458874,0.8828125,0.0,0.0,0.0,0.5503134218289085,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,rf,inprompt,ember-v1,gpt35,all,support,0.8631178707224335,0.0,0.0,0.0,0.8239109153206069,0.9458823529411765,0.0,0.0,0.0,0.5013519359723124,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,rf,inprompt,ember-v1,gpt35,all,refute,0.7766323024054983,0.06,0.14285714285714285,0.08450704225352113,0.67663139329806,0.8881789137380192,0.0,0.0,0.0,0.5942959917780062,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,rf,inprompt,ember-v1,gpt35,all,refute,0.7667731629392971,0.1076923076923077,0.3181818181818182,0.16091954022988506,0.6997813183380194,0.9070796460176991,0.0,0.0,0.0,0.7178861788617885,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,rf,inprompt,ember-v1,gpt35,all,refute,0.7261410788381742,0.09090909090909091,0.23809523809523808,0.13157894736842105,0.7296536796536797,0.8828125,0.0,0.0,0.0,0.5676069321533924,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,rf,inprompt,ember-v1,gpt35,all,refute,0.6958174904942965,0.14516129032258066,0.25,0.1836734693877551,0.6479441997063142,0.9458823529411765,0.0,0.0,0.0,0.5282825005407744,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,knn,inprompt,ember-v1,gpt35,all,all_embeds,0.9312714776632303,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.7455026455026454,0.8977635782747604,0.5714285714285714,0.34285714285714286,0.42857142857142855,0.7243062692702981,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,knn,inprompt,ember-v1,gpt35,all,all_embeds,0.9265175718849841,0.45454545454545453,0.22727272727272727,0.30303030303030304,0.7200093720712277,0.9247787610619469,0.6666666666666666,0.38095238095238093,0.48484848484848486,0.8626016260162602,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,knn,inprompt,ember-v1,gpt35,all,all_embeds,0.9377593360995851,0.8,0.38095238095238093,0.5161290322580645,0.8336580086580088,0.87890625,0.42857142857142855,0.1,0.16216216216216217,0.5707411504424779,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,knn,inprompt,ember-v1,gpt35,all,all_embeds,0.9125475285171103,0.8095238095238095,0.4722222222222222,0.5964912280701754,0.764684287812041,0.9294117647058824,0.3333333333333333,0.30434782608695654,0.3181818181818182,0.7760112481072896,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,knn,inprompt,ember-v1,gpt35,all,support,0.9140893470790378,0.35714285714285715,0.23809523809523808,0.2857142857142857,0.8406525573192241,0.8977635782747604,0.5714285714285714,0.34285714285714286,0.42857142857142855,0.6532887975334019,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,knn,inprompt,ember-v1,gpt35,all,support,0.9169329073482428,0.375,0.2727272727272727,0.3157894736842105,0.784520462355514,0.9469026548672567,0.7368421052631579,0.6666666666666666,0.7,0.87862950058072,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,knn,inprompt,ember-v1,gpt35,all,support,0.941908713692946,0.7333333333333333,0.5238095238095238,0.6111111111111112,0.86991341991342,0.8828125,0.5,0.15,0.23076923076923078,0.5712389380530973,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,knn,inprompt,ember-v1,gpt35,all,support,0.8897338403041825,0.64,0.4444444444444444,0.5245901639344263,0.8043318649045522,0.9270588235294117,0.3333333333333333,0.34782608695652173,0.3404255319148936,0.7556781310837118,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,knn,inprompt,ember-v1,gpt35,all,refute,0.9243986254295533,0.4,0.09523809523809523,0.15384615384615385,0.7006172839506172,0.8817891373801917,0.4166666666666667,0.14285714285714285,0.2127659574468085,0.6300616649537513,inprompt_ember-v1_gpt35_embeddings.csv
gi bleed,knn,inprompt,ember-v1,gpt35,all,refute,0.9233226837060703,0.3333333333333333,0.09090909090909091,0.14285714285714285,0.6253514526710402,0.9026548672566371,0.4444444444444444,0.19047619047619047,0.26666666666666666,0.7203252032520325,inprompt_ember-v1_gpt35_embeddings.csv
acute liver injury,knn,inprompt,ember-v1,gpt35,all,refute,0.9253112033195021,0.7142857142857143,0.23809523809523808,0.35714285714285715,0.7114718614718615,0.880859375,0.42857142857142855,0.05,0.08955223880597014,0.5484144542772862,inprompt_ember-v1_gpt35_embeddings.csv
acute kidney injury,knn,inprompt,ember-v1,gpt35,all,refute,0.8935361216730038,0.7857142857142857,0.3055555555555556,0.44,0.6692976015663241,0.9364705882352942,0.25,0.08695652173913043,0.12903225806451613,0.6823491239454899,inprompt_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,logistic,basic,ember-v1,gpt4,all,all_embeds,0.9072164948453608,0.38461538461538464,0.47619047619047616,0.425531914893617,0.8768959435626102,0.6421725239616614,0.21897810218978103,0.8571428571428571,0.3488372093023256,0.7916752312435766,basic_ember-v1_gpt4_embeddings.csv
gi bleed,logistic,basic,ember-v1,gpt4,all,all_embeds,0.8753993610223643,0.2571428571428571,0.4090909090909091,0.3157894736842105,0.8053733208372384,0.6150442477876106,0.19444444444444445,1.0,0.32558139534883723,0.9554006968641116,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,logistic,basic,ember-v1,gpt4,all,all_embeds,0.950207468879668,0.6956521739130435,0.7619047619047619,0.7272727272727273,0.9562770562770563,0.576171875,0.18725099601593626,0.7833333333333333,0.3022508038585209,0.7096607669616519,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,logistic,basic,ember-v1,gpt4,all,all_embeds,0.8593155893536122,0.4864864864864865,0.5,0.4931506849315068,0.8450807635829662,0.6070588235294118,0.12105263157894737,1.0,0.215962441314554,0.9258598312783906,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,logistic,basic,ember-v1,gpt4,all,support,0.8865979381443299,0.3125,0.47619047619047616,0.37735849056603776,0.882010582010582,0.6261980830670927,0.20714285714285716,0.8285714285714286,0.3314285714285714,0.8228160328879753,basic_ember-v1_gpt4_embeddings.csv
gi bleed,logistic,basic,ember-v1,gpt4,all,support,0.8594249201277955,0.21052631578947367,0.36363636363636365,0.26666666666666666,0.8353639487660106,0.6371681415929203,0.20388349514563106,1.0,0.3387096774193548,0.9542392566782811,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,logistic,basic,ember-v1,gpt4,all,support,0.941908713692946,0.6296296296296297,0.8095238095238095,0.7083333333333334,0.9584415584415584,0.595703125,0.1950207468879668,0.7833333333333333,0.3122923588039867,0.7423303834808259,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,logistic,basic,ember-v1,gpt4,all,support,0.870722433460076,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.8527900146842877,0.5952941176470589,0.11794871794871795,1.0,0.21100917431192662,0.9166125892277741,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,logistic,basic,ember-v1,gpt4,all,refute,0.8900343642611683,0.28,0.3333333333333333,0.30434782608695654,0.8444444444444444,0.6070287539936102,0.17647058823529413,0.6857142857142857,0.2807017543859649,0.7149537512846866,basic_ember-v1_gpt4_embeddings.csv
gi bleed,logistic,basic,ember-v1,gpt4,all,refute,0.8338658146964856,0.1590909090909091,0.3181818181818182,0.21212121212121213,0.7138394251796314,0.6017699115044248,0.1891891891891892,1.0,0.3181818181818182,0.9013937282229965,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,logistic,basic,ember-v1,gpt4,all,refute,0.9253112033195021,0.56,0.6666666666666666,0.6086956521739131,0.9433982683982685,0.53515625,0.15503875968992248,0.6666666666666666,0.25157232704402516,0.6472713864306785,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,logistic,basic,ember-v1,gpt4,all,refute,0.8479087452471483,0.45,0.5,0.47368421052631576,0.801762114537445,0.5788235294117647,0.10606060606060606,0.9130434782608695,0.19004524886877827,0.8956305429374865,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,rf,basic,ember-v1,gpt4,all,all_embeds,0.9278350515463918,0.5,0.047619047619047616,0.08695652173913043,0.9029100529100529,0.8881789137380192,0.0,0.0,0.0,0.63016443987667,basic_ember-v1_gpt4_embeddings.csv
gi bleed,rf,basic,ember-v1,gpt4,all,all_embeds,0.9297124600638977,0.0,0.0,0.0,0.865510777881912,0.9070796460176991,0.0,0.0,0.0,0.6394889663182346,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,rf,basic,ember-v1,gpt4,all,all_embeds,0.9128630705394191,0.5,0.09523809523809523,0.16,0.966017316017316,0.8828125,0.0,0.0,0.0,0.5480641592920353,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,rf,basic,ember-v1,gpt4,all,all_embeds,0.8631178707224335,0.0,0.0,0.0,0.8152227116984826,0.9458823529411765,0.0,0.0,0.0,0.558890330953926,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,rf,basic,ember-v1,gpt4,all,support,0.9278350515463918,0.0,0.0,0.0,0.858289241622575,0.8881789137380192,0.0,0.0,0.0,0.5536998972250771,basic_ember-v1_gpt4_embeddings.csv
gi bleed,rf,basic,ember-v1,gpt4,all,support,0.9297124600638977,0.0,0.0,0.0,0.8611371446422993,0.9070796460176991,0.0,0.0,0.0,0.6217189314750291,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,rf,basic,ember-v1,gpt4,all,support,0.9087136929460581,0.3333333333333333,0.047619047619047616,0.08333333333333333,0.9556277056277056,0.8828125,0.0,0.0,0.0,0.5376474926253687,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,rf,basic,ember-v1,gpt4,all,support,0.8631178707224335,0.0,0.0,0.0,0.8602545276554087,0.9458823529411765,0.0,0.0,0.0,0.5662448626433052,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,rf,basic,ember-v1,gpt4,all,refute,0.9175257731958762,0.0,0.0,0.0,0.8666666666666666,0.8881789137380192,0.0,0.0,0.0,0.5289825282631039,basic_ember-v1_gpt4_embeddings.csv
gi bleed,rf,basic,ember-v1,gpt4,all,refute,0.9169329073482428,0.0,0.0,0.0,0.8354420493595751,0.9070796460176991,0.0,0.0,0.0,0.516492450638792,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,rf,basic,ember-v1,gpt4,all,refute,0.921161825726141,0.6666666666666666,0.19047619047619047,0.2962962962962963,0.9627705627705628,0.8828125,0.0,0.0,0.0,0.5573377581120944,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,rf,basic,ember-v1,gpt4,all,refute,0.870722433460076,1.0,0.05555555555555555,0.10526315789473684,0.8541360744003915,0.9458823529411765,0.0,0.0,0.0,0.6890547263681591,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,knn,basic,ember-v1,gpt4,all,all_embeds,0.9140893470790378,0.35714285714285715,0.23809523809523808,0.2857142857142857,0.8170194003527336,0.8881789137380192,0.5,0.3142857142857143,0.38596491228070173,0.6774409044193217,basic_ember-v1_gpt4_embeddings.csv
gi bleed,knn,basic,ember-v1,gpt4,all,all_embeds,0.9201277955271565,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.8257575757575759,0.9469026548672567,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.8782810685249709,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,knn,basic,ember-v1,gpt4,all,all_embeds,0.941908713692946,0.7692307692307693,0.47619047619047616,0.5882352941176471,0.9369047619047619,0.875,0.3888888888888889,0.11666666666666667,0.1794871794871795,0.5968473451327434,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,knn,basic,ember-v1,gpt4,all,all_embeds,0.8973384030418251,0.6551724137931034,0.5277777777777778,0.5846153846153846,0.8080029368575623,0.9364705882352942,0.4230769230769231,0.4782608695652174,0.4489795918367347,0.8040774388924941,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,knn,basic,ember-v1,gpt4,all,support,0.9140893470790378,0.3333333333333333,0.19047619047619047,0.24242424242424243,0.8590828924162257,0.8913738019169329,0.5263157894736842,0.2857142857142857,0.37037037037037035,0.670606372045221,basic_ember-v1_gpt4_embeddings.csv
gi bleed,knn,basic,ember-v1,gpt4,all,support,0.9041533546325878,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.8059981255857546,0.9513274336283186,0.7777777777777778,0.6666666666666666,0.717948717948718,0.8615563298490128,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,knn,basic,ember-v1,gpt4,all,support,0.950207468879668,0.7368421052631579,0.6666666666666666,0.7,0.9178571428571427,0.875,0.4,0.13333333333333333,0.2,0.6076327433628318,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,knn,basic,ember-v1,gpt4,all,support,0.8821292775665399,0.5925925925925926,0.4444444444444444,0.5079365079365079,0.7821830641213902,0.9247058823529412,0.3448275862068966,0.43478260869565216,0.38461538461538464,0.7793640493186242,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,knn,basic,ember-v1,gpt4,all,refute,0.9072164948453608,0.2857142857142857,0.19047619047619047,0.22857142857142856,0.8091710758377425,0.8881789137380192,0.5,0.2857142857142857,0.36363636363636365,0.6853031860226104,basic_ember-v1_gpt4_embeddings.csv
