file,set_id,spl_version,title,ingredient_rx_cui,ingredient_name,pt_meddra_id,pt_meddra_term,cohort_id,condition_name,positive_controls,label,cohort_id_right,drug_concept_id,affect,reference
./data/2024_latest_labels/latest_labels_ingredients/20240223_bfb4db4a-88e6-4c36-afeb-cb0ea00ae2ac.json,bfb4db4a-88e6-4c36-afeb-cb0ea00ae2ac,4,"These highlights do not include all the information needed to use DEFERASIROX TABLETS FOR ORAL SUSPENSION safely and effectively. See full prescribing information for DEFERASIROX TABLETS FOR ORAL SUSPENSION. 
DEFERASIROX tablets, for oral suspensionInitial U.S. Approval: 2005",614373,deferasirox,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240201_bcc81df2-20e3-4738-bfcf-301da883c1d9.json,bcc81df2-20e3-4738-bfcf-301da883c1d9,10,Ceftazidime for Injection,2191,ceftazidime,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/train_xml/20231205_3d0c9554-eaeb-4694-8089-00133fcadce3.json,3d0c9554-eaeb-4694-8089-00133fcadce3,16,"These highlights do not include all the information needed to use APTIOM safely and effectively.  See full prescribing information for APTIOM.  
APTIOM® (eslicarbazepine acetate) tablets, for oral useInitial U.S. Approval: 2013",1482502,eslicarbazepine,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240222_918d0e2a-3af3-46e8-ad06-528263e03ba0.json,918d0e2a-3af3-46e8-ad06-528263e03ba0,11,"These highlights do not include all the information needed to use fentanyl buccal tablet safely and effectively.  See full prescribing information for fentanyl buccal tablet. 
 Fentanyl Buccal Tablet, CII    Initial U.S. Approval: 1968",4337,fentanyl,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240214_dd47a015-ff90-d7a7-8dcb-4e6e31a68071.json,dd47a015-ff90-d7a7-8dcb-4e6e31a68071,1,"These highlights do not include all the information needed to use DABIGATRAN 
ETEXILATE CAPSULES
 safely and effectively. See full prescribing information for 
DABIGATRAN
 ETEXILATE CAPSULES.


DABIGATRAN E
TEXILATE capsules, for oral use 

Initial U.S. Approval: 2010",1037042,dabigatran etexilate,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20210729_1b97bd3a-1040-4511-b0e6-4758e8083ae5.json,1b97bd3a-1040-4511-b0e6-4758e8083ae5,3,"These highlights do not include all the information needed to use FARYDAK safely and effectively. See full prescribing information for FARYDAK.


FARYDAK® (panobinostat) capsules, for oral use

Initial U.S. Approval: 2015",1603350,panobinostat,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231012_0772eb61-ca42-39de-e063-6294a90a6632.json,0772eb61-ca42-39de-e063-6294a90a6632,1,"SUNITINIB MALATE
 

These highlights do not include all the information needed to use SUNITINIB MALATE CAPSULES safely and effectively. See full prescribing information for SUNITINIB MALATE CAPSULES.
 

Initial U.S. Approval: 2006",357977,sunitinib,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240214_88f28338-9a64-42aa-a4e9-b1ad3fd073fe.json,88f28338-9a64-42aa-a4e9-b1ad3fd073fe,9,"BETAMETHASONE VALERATE CREAM USP, 0.1%

BETAMETHASONE VALERATE OINTMENT USP, 0.1%

BETAMETHASONE VALERATE LOTION USP, 0.1%

(Potency expressed as betamethasone)",1514,betamethasone,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20211124_75c0c785-38e0-4049-a6fb-b77581f5b35c.json,75c0c785-38e0-4049-a6fb-b77581f5b35c,6,"These highlights do not include all the information needed to use FETROJA® safely and effectively. See full prescribing information for FETROJA. 
 FETROJA (cefiderocol) for injection, for intravenous use  Initial U.S. Approval: 2019",2265702,cefiderocol,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240125_b6465b44-a6dd-f99c-d009-6851cf05169c.json,b6465b44-a6dd-f99c-d009-6851cf05169c,11,"These highlights do not include all the information needed to use OGIVRI safely and effectively.  See full prescribing information for OGIVRI. 
OGIVRI® (trastuzumab-dkst) for injection, for intravenous use
Initial U.S. Approval: 2017
 

OGIVRI® (trastuzumab-dkst) is biosimilar* to HERCEPTIN (trastuzumab).",224905,trastuzumab,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240105_a26cfa07-14a7-4468-8eed-3529f3d613f4.json,a26cfa07-14a7-4468-8eed-3529f3d613f4,6,"These highlights do not include all the information needed to use EFAVIRENZ CAPSULES safely and effectively. See full prescribing information for EFAVIRENZ CAPSULES.
 EFAVIRENZ capsules for oral use Initial U.S. Approval: 1998",195085,efavirenz,10019851,hepatotoxicity,500000301,acute liver injury,28,1,500000301,1738135,1,1
./data/2024_latest_labels/latest_labels_ingredients/20220218_47547f93-489c-4298-aeea-d6a37ca6cb1d.json,47547f93-489c-4298-aeea-d6a37ca6cb1d,5,"These highlights do not include all the information needed to use COPIKTRA safely and effectively. See full prescribing information for COPIKTRA.
  



COPIKTRA (duvelisib), capsules for oral use
  

Initial U.S. Approval: 2018",2058509,duvelisib,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20221214_de61685e-2b8c-4e22-84bb-869e13600440.json,de61685e-2b8c-4e22-84bb-869e13600440,38,"These highlights do not include all the information needed to use PEGASYS safely and effectively. See full prescribing information for PEGASYS. 
 PEGASYS® (peginterferon alfa-2a) injection, for subcutaneous use  Initial U.S. Approval: 2002",120608,peginterferon alfa-2a,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20221214_de61685e-2b8c-4e22-84bb-869e13600440.json,de61685e-2b8c-4e22-84bb-869e13600440,38,"These highlights do not include all the information needed to use PEGASYS safely and effectively. See full prescribing information for PEGASYS. 
 PEGASYS® (peginterferon alfa-2a) injection, for subcutaneous use  Initial U.S. Approval: 2002",120608,peginterferon alfa-2a,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/train_xml/20230802_2150f73a-179b-4afc-b8ce-67c85cc72f04.json,2150f73a-179b-4afc-b8ce-67c85cc72f04,60,"These highlights do not include all the information needed to use AFINITOR/AFINITOR DISPERZ safely and effectively. See full prescribing information for AFINITOR/AFINITOR DISPERZ.


AFINITOR® (everolimus) tablets, for oral use

AFINITOR DISPERZ® (everolimus tablets for oral suspension)

Initial U.S. Approval: 2009",141704,everolimus,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/train_xml/20230802_2150f73a-179b-4afc-b8ce-67c85cc72f04.json,2150f73a-179b-4afc-b8ce-67c85cc72f04,60,"These highlights do not include all the information needed to use AFINITOR/AFINITOR DISPERZ safely and effectively. See full prescribing information for AFINITOR/AFINITOR DISPERZ.


AFINITOR® (everolimus) tablets, for oral use

AFINITOR DISPERZ® (everolimus tablets for oral suspension)

Initial U.S. Approval: 2009",141704,everolimus,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240123_5f01e40a-b6f6-40fb-b37c-3d06f1428e86.json,5f01e40a-b6f6-40fb-b37c-3d06f1428e86,27,"These highlights do not include all the information needed to use GLATOPA safely and effectively. See full prescribing information for GLATOPA.
GLATOPA® (glatiramer acetate injection), for subcutaneous useInitial U.S. Approval: 1996",214582,glatiramer,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240213_c98fb504-76d0-4c25-9c0b-412885828a7a.json,c98fb504-76d0-4c25-9c0b-412885828a7a,7,"These highlights do not include all the information needed to use LENALIDOMIDE CAPSULES safely and effectively. See full prescribing information for LENALIDOMIDE CAPSULES.
LENALIDOMIDE capsules, for oral use
Initial U.S. Approval:2005",342369,lenalidomide,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_d35193e4-0b0e-4a0a-acd8-aa90cc075a2b.json,d35193e4-0b0e-4a0a-acd8-aa90cc075a2b,16,"These highlights do not include all the information needed to use METHOTREXATE TABLETS safely and effectively. See full prescribing information for METHOTREXATE TABLETS.
 

METHOTREXATE tablets, for oral use
 
Initial U.S. Approval: 1953",6851,methotrexate,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240102_adc84ad5-a04d-4fee-9ba8-91f7abd928e3.json,adc84ad5-a04d-4fee-9ba8-91f7abd928e3,29,"These highlights do not include all the information needed to use BOSULIF safely and effectively. See full prescribing information for BOSULIF. 
BOSULIF® (bosutinib) tablets, for oral useBOSULIF® (bosutinib) capsules, for oral use Initial U.S. Approval: 2012",1307619,bosutinib,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/train_xml/20220817_d5929f91-6496-4c0e-97e8-0bd524e15763.json,d5929f91-6496-4c0e-97e8-0bd524e15763,3,"These highlights do not include all the information needed to use BOSULIF safely and effectively. See full prescribing information for BOSULIF.
 BOSULIF® (bosutinib) tablets, for oral use Initial U.S. Approval: 2012",1307619,bosutinib,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20220826_de77155c-ecf2-4f15-9758-21d271449d83.json,de77155c-ecf2-4f15-9758-21d271449d83,2,"These highlights do not include all the information needed to use FOTIVDA safely and effectively. See full prescribing information for FOTIVDA. 
FOTIVDA® (tivozanib) capsules, for oral use Initial U.S. Approval: 2021",2534233,tivozanib,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/gold_xml/20231129_83a504ef-cf92-467d-9ecf-d251194a3484.json,83a504ef-cf92-467d-9ecf-d251194a3484,20,"These highlights do not include all the information needed to use SYNRIBO safely and effectively.  See full prescribing information for SYNRIBO. 
SYNRIBO® (omacetaxine mepesuccinate) for injection, for subcutaneous useInitial U.S. Approval: 2012",27100,omacetaxine mepesuccinate,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20221029_ea66eb30-e665-4693-99a1-a9d3b4bbe2d6.json,ea66eb30-e665-4693-99a1-a9d3b4bbe2d6,54,"These highlights do not include all the information needed to use KYPROLIS safely and effectively. See full prescribing information for KYPROLIS. 
KYPROLIS® (carfilzomib) for injection, for intravenous use Initial U.S. Approval: 2012",1302966,carfilzomib,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240110_2e32d778-54ca-4bd8-b61a-236208f36e98.json,2e32d778-54ca-4bd8-b61a-236208f36e98,4,"These highlights do not include all the information needed to use STEGLATRO safely and effectively. See full prescribing information for STEGLATRO.
STEGLATRO® (ertugliflozin) tablets, for oral useInitial U.S. Approval: 2017",1992672,ertugliflozin,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240123_cc4da2c3-f939-444d-9b5b-a57b6051c190.json,cc4da2c3-f939-444d-9b5b-a57b6051c190,11,"LEVOCARNITINE INJECTION, USP1 g per 5 mL vial and 4 g per 20 mL vialFOR INTRAVENOUS USE ONLYRx Only",42955,levocarnitine,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/train_xml/20221214_8b6261f6-4bdc-462e-8af1-4064664c62f3.json,8b6261f6-4bdc-462e-8af1-4064664c62f3,2,"These highlights do not include all the information
needed to use JARDIANCE safely and effectively.  See full prescribing
information for JARDIANCE.
 JARDIANCE® (empagliflozin) tablets, for oral use Initial U.S. Approval: 2014",1545653,empagliflozin,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240103_21149cc3-049b-43e2-b141-c9499160556c.json,21149cc3-049b-43e2-b141-c9499160556c,9,"These highlights do not include all the information needed to use TAVALISSE® safely and effectively.  See full prescribing information for TAVALISSE. 
TAVALISSE® (fostamatinib disodium hexahydrate) tablets, for oral useInitial U.S. Approval: 2018",2044896,fostamatinib,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20221230_2ef0cf38-101c-4681-98fe-c05dc9ead443.json,2ef0cf38-101c-4681-98fe-c05dc9ead443,3,"These highlights do not include all the information needed to use LUNSUMIO safely and effectively. See full prescribing information for LUNSUMIO. LUNSUMIO™ (mosunetuzumab-axgb) injection, for intravenous use Initial U.S. Approval: 2022",2625122,mosunetuzumab,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230101_2e5365ff-cb2a-4b16-b2c7-e35c6bf2de13.json,2e5365ff-cb2a-4b16-b2c7-e35c6bf2de13,46,"These highlights do not include all the information needed to use ACTEMRA safely and effectively. See full prescribing information for ACTEMRA. 
 ACTEMRA® (tocilizumab) injection, for intravenous or subcutaneous use  Initial U.S. Approval: 2010",612865,tocilizumab,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230106_74a611bc-9977-46bb-b626-0370b3031628.json,74a611bc-9977-46bb-b626-0370b3031628,8,"These highlights do not include all the information needed to use FEXINIDAZOLE TABLETS safely and effectively. See full prescribing information for FEXINIDAZOLE TABLETS.
 



FEXINIDAZOLE tablets, for oral use
 

Initial U.S. Approval: 2021",2564146,fexinidazole,10000804,acute hepatic failure,500000301,acute liver injury,5,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240207_cee4cdd0-58c5-4704-9fb6-d4bffb1764a8.json,cee4cdd0-58c5-4704-9fb6-d4bffb1764a8,2,"Midazolam Injection, USP

 CIV

 (For Intravenous or Intramuscular Use Only)

 Rx only

 NOT FOR USE IN NEONATES

 CONTAINS BENZYL ALCOHOL",6960,midazolam,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230202_49596de6-ab18-49d1-9e5b-30968fc21c36.json,49596de6-ab18-49d1-9e5b-30968fc21c36,26,"VinCRIStine Sulfate 

Injection, USP",11202,vincristine,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230203_0b1332a1-0581-4707-9bf6-1eccfa39bef4.json,0b1332a1-0581-4707-9bf6-1eccfa39bef4,2,"These highlights do not include all the information needed to use LYTGOBI safely and effectively. See full prescribing information for LYTGOBI.
LYTGOBI® (futibatinib) tablets, for oral use
Initial U.S. Approval: 2022",2628190,futibatinib,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230908_2b34d62d-e02a-4af3-bc0d-1571dd4ee76d.json,2b34d62d-e02a-4af3-bc0d-1571dd4ee76d,7,"These highlights do not include all the information needed to use LORBRENA safely and effectively. See full prescribing information for LORBRENA.
 LORBRENA® (lorlatinib) tablets, for oral use Initial U.S. Approval: 2018",2103164,lorlatinib,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230331_4a0c7c8b-b95f-455d-9600-b7351e4397fe.json,4a0c7c8b-b95f-455d-9600-b7351e4397fe,2,"These highlights do not include all the information needed to use REZLIDHIA safely and effectively. See full prescribing information for REZLIDHIA.
REZLIDHIA™ (olutasidenib) capsules, for oral useInitial U.S. Approval: 2022",2623641,olutasidenib,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230406_2eda833b-1357-4ed4-a093-194524fcb061.json,2eda833b-1357-4ed4-a093-194524fcb061,25,"These highlights do not include all the information needed to use THALOMID® safely and effectively. See full prescribing information for THALOMID. 
THALOMID (thalidomide) capsules, for oral use Initial U.S. Approval: 1998",10432,thalidomide,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230406_2eda833b-1357-4ed4-a093-194524fcb061.json,2eda833b-1357-4ed4-a093-194524fcb061,25,"These highlights do not include all the information needed to use THALOMID® safely and effectively. See full prescribing information for THALOMID. 
THALOMID (thalidomide) capsules, for oral use Initial U.S. Approval: 1998",10432,thalidomide,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
